Price,Bedrooms,Locality,Is_premium_subarea,Property_type,Area,Is_estate,Price_log,Group_median,Group_std,Price_zscore_in_group
4000000,7,gbagada,0,duplex,mainland,1,15.201805169084134,4000000.0,89442.71909999155,0.0
1300000,2,surulere,0,flat,mainland,0,14.077875591662238,725000.0,366236.1254336464,1.5700253472241827
2000000,3,gbagada,0,duplex,mainland,1,14.508658238524095,1600000.0,214887.1112659745,1.8614424924950652
400000,2,alimosho,0,flat,mainland,1,12.899222326086994,400000.0,121396.33728853069,0.0
900000,4,badagry,0,bungalow,mainland,0,13.710151153416941,900000.0,1.0,0.0
5000000,6,lekki,0,duplex,island,0,15.424948670398354,6000000.0,1858640.7545691703,-0.5380275868489703
1000000,1,surulere,0,mini flat,mainland,0,13.815511557963774,350000.0,520105.5909145904,1.2497462272170428
3200000,2,ikeja,0,flat,mainland,1,14.978661680269907,1000000.0,1799391.966140632,1.2226352242299932
2000000,6,lekki,1,duplex,island,0,14.508658238524095,6000000.0,1858640.7545691703,-2.1521103473958814
1000000,3,yaba,0,duplex,mainland,0,13.815511557963774,2600000.0,888506.8623507894,-1.8007739363619093
1000000,4,yaba,0,flat,mainland,0,13.815511557963774,1000000.0,1221101.8563534098,0.0
1000000,1,yaba,0,mini flat,mainland,0,13.815511557963774,350000.0,197881.37662672115,3.284796230350393
2000000,5,surulere,0,duplex,mainland,0,14.508658238524095,2350000.0,1213946.7313958495,-0.28831578103724087
2500000,5,isolo,0,duplex,mainland,1,14.731801689838349,1700000.0,703325.4343948232,1.1374535327139996
700000,1,ikeja,0,mini flat,mainland,0,13.45883704259595,600000.0,1693250.274244203,0.05905801494385458
250000,1,ikeja,0,mini flat,mainland,0,12.429220196836383,600000.0,1693250.274244203,-0.206703052303491
5500000,3,lekki,1,duplex,island,0,15.520258832020865,2600000.0,954800.4463444415,3.037283875497722
2800000,5,lekki,0,duplex,island,0,14.845130332288226,5000000.0,15715303.809011258,-0.13999093028914308
1200000,2,surulere,0,duplex,mainland,0,13.997832948091215,1000000.0,282842.71247461904,0.7071067811865475
800000,4,ajah,0,duplex,island,0,13.592368256649284,1500000.0,1119925.9949810226,-0.6250413001725723
1400000,3,ajah,0,bungalow,island,0,14.151983508870947,1050000.0,324037.034920393,1.0801234497346432
1700000,5,ajah,0,duplex,island,0,14.346139397261565,2250000.0,795432.2210601311,-0.6914479768835294
4000000,4,surulere,0,duplex,mainland,0,15.201805169084134,2500000.0,1288603.895694872,1.164050492949297
500000,3,yaba,0,flat,mainland,0,13.122365377402328,1000000.0,624067.9867957743,-0.801194758550601
400000,2,odofin,0,flat,mainland,0,12.899222326086994,650000.0,344063.1433913202,-0.7266108120033726
1400000,3,yaba,0,flat,mainland,0,14.151983508870947,1000000.0,624067.9867957743,0.6409558068404807
1500000,3,surulere,0,duplex,mainland,0,14.220976332738882,1200000.0,623609.5644623236,0.4810702354423639
4000000,7,ikeja,0,duplex,mainland,0,15.201805169084134,4500000.0,1596871.9422671313,-0.3131121455425747
300000,1,ikeja,0,mini flat,mainland,0,12.611541086966115,600000.0,1693250.274244203,-0.17717404483156374
6000000,5,victoria island,1,duplex,island,0,15.607270193858982,7000000.0,5332982.891566327,-0.18751232102795934
1100000,3,isolo,0,flat,mainland,1,13.910821646859095,800000.0,1032393.6812581456,0.2905868230754759
1750000,3,lekki,0,flat,island,0,14.375126917328105,2000000.0,1404009.206178628,-0.17806151049425045
270000,1,ajah,0,mini flat,island,0,12.506180941677357,365000.0,1204599.6404862693,-0.07886437684943247
850000,3,isolo,0,flat,mainland,1,13.652992804936396,800000.0,1032393.6812581456,0.04843113717924598
2000000,3,ogudu,0,flat,mainland,1,14.508658238524095,1200000.0,390219.34737220797,2.0501289989522884
3500000,5,victoria island,1,duplex,island,0,15.068273812173887,7000000.0,5332982.891566327,-0.6562931235978577
1000000,2,ikosi,1,duplex,mainland,0,13.815511557963774,1250000.0,353553.39059327374,-0.7071067811865476
3500000,2,ilupeju,0,flat,mainland,0,15.068273812173887,800000.0,1257122.5647712885,2.1477619411685747
3500000,5,ikosi,0,duplex,mainland,1,15.068273812173887,3000000.0,1088404.6746175739,0.4593879571269592
3500000,4,ikeja,0,duplex,mainland,1,15.068273812173887,3500000.0,1350794.5131020376,0.0
850000,3,ikeja,0,flat,mainland,1,13.652992804936396,1600000.0,1237311.287693152,-0.6061530412434069
12000000,1,isolo,0,mini flat,mainland,1,16.300417291085605,375000.0,2425268.81073992,4.7932830985664445
650000,2,surulere,0,bungalow,mainland,0,13.384729180332174,350000.0,221923.41021172146,1.3518177271779988
3500000,4,lekki,1,flat,island,0,15.068273812173887,3500000.0,1287490.062882392,0.0
3000000,4,lekki,1,flat,island,0,14.914123179965662,3500000.0,1287490.062882392,-0.38835251192589076
4500000,5,lekki,1,house,island,0,15.319588176962746,5250000.0,2657932.123776522,-0.28217424865401103
2000000,3,ojodu,1,duplex,mainland,0,14.508658238524095,1200000.0,9422442.701899983,0.08490367363429914
1300000,4,ajah,0,duplex,island,0,14.077875591662238,1500000.0,1119925.9949810226,-0.17858322862073495
1700000,3,ikosi,1,flat,mainland,0,14.346139397261565,1000000.0,471780.70203466876,1.483740214428187
5500000,4,lekki,1,flat,island,0,15.520258832020865,3500000.0,1287490.062882392,1.553410047703563
1500000,4,okota,0,duplex,mainland,0,14.220976332738882,1225000.0,248495.47279578354,1.106660000305109
600000,1,maryland,0,mini flat,mainland,0,13.304686600863562,575000.0,530159.2596378094,0.04715564152756538
750000,3,isolo,0,flat,mainland,0,13.527829818844937,800000.0,1032393.6812581456,-0.04843113717924598
700000,4,okota,0,flat,mainland,0,13.45883704259595,700000.0,158113.88300841895,0.0
2500000,5,odofin,0,duplex,mainland,1,14.731801689838349,2000000.0,471572.8494951256,1.0602815673873274
300000,0,lekki,1,self contain,island,0,12.611541086966115,600000.0,225040.60712191736,-1.3330927419577785
1300000,3,ogudu,0,flat,mainland,0,14.077875591662238,1200000.0,390219.34737220797,0.25626612486903605
3500000,4,victoria island,1,flat,island,1,15.068273812173887,5000000.0,5613758.608480215,-0.26720065906184154
4500000,5,maryland,0,duplex,mainland,0,15.319588176962746,5000000.0,1793506.8069752806,-0.2787834414987483
750000,3,isolo,0,flat,mainland,1,13.527829818844937,800000.0,1032393.6812581456,-0.04843113717924598
10000000,4,ikoyi,1,house,island,1,16.118095750958314,10000000.0,5370654.423015095,0.0
5000000,2,victoria island,1,flat,island,0,15.424948670398354,3000000.0,1583096.9895844576,1.263346474131679
4000000,1,surulere,0,mini flat,mainland,0,15.201805169084134,350000.0,520105.5909145904,7.017805737449548
8000000,5,victoria island,1,house,island,0,15.894952224644102,7500000.0,3739270.364274675,0.13371592618095898
100000,1,ikorodu,0,mini flat,mainland,0,11.51293546492023,160000.0,46262.26722093344,-1.296953297024109
1200000,5,ojodu,1,flat,mainland,1,13.997832948091215,1500000.0,424264.0687119285,-0.7071067811865476
800000,3,ikosi,1,flat,mainland,0,13.592368256649284,1000000.0,471780.70203466876,-0.42392577555091054
2500000,3,maryland,0,duplex,mainland,1,14.731801689838349,2500000.0,534355.4194407635,0.0
380000,0,maryland,0,self contain,mainland,1,12.847929163278053,380000.0,1.0,0.0
270000,2,alimosho,0,flat,mainland,0,12.506180941677357,400000.0,121396.33728853069,-1.0708725065651727
300000,3,ikorodu,0,flat,mainland,0,12.611541086966115,400000.0,87579.9754558103,-1.1418135193524506
450000,2,ojota,0,flat,mainland,0,13.017005083966255,700000.0,148323.9697419133,-1.6854996561581048
4500000,4,ikeja,0,duplex,mainland,1,15.319588176962746,3500000.0,1350794.5131020376,0.7403050503244538
250000,2,egba,0,flat,mainland,0,12.429220196836383,350000.0,116707.61186258018,-0.8568421408343707
5000000,1,ikeja,0,mini flat,mainland,1,15.424948670398354,600000.0,1693250.274244203,2.598552657529601
4500000,10,shomolu,0,house,mainland,0,15.319588176962746,4500000.0,1.0,0.0
2500000,2,ikeja,1,flat,mainland,0,14.731801689838349,1000000.0,1799391.966140632,0.833614925611359
500000,1,okota,1,mini flat,mainland,0,13.122365377402328,350000.0,80903.98349558905,1.8540496217739157
700000,2,ojodu,1,flat,mainland,0,13.45883704259595,550000.0,251382.4283490744,0.5967004177066313
350000,1,isolo,0,mini flat,mainland,0,12.765691290604371,375000.0,2425268.81073992,-0.010308135695841816
700000,2,gbagada,0,bungalow,mainland,1,13.45883704259595,875000.0,264490.7505809176,-0.661648846379832
450000,3,alimosho,0,flat,mainland,1,13.017005083966255,450000.0,184234.50529468272,0.0
3500000,1,isolo,0,mini flat,mainland,1,15.068273812173887,375000.0,2425268.81073992,1.288516961980227
2700000,3,lekki,0,duplex,island,0,14.80876270134486,2600000.0,954800.4463444415,0.10473392674130076
350000,3,alimosho,0,flat,mainland,1,12.765691290604371,450000.0,184234.50529468272,-0.5427864874717697
1000000,1,victoria island,1,mini flat,island,0,13.815511557963774,2000000.0,1085422.6331204444,-0.921300118024197
900000,2,shomolu,0,flat,mainland,0,13.710151153416941,500000.0,246132.39769290932,1.6251416056941266
750000,2,gbagada,1,flat,mainland,0,13.527829818844937,775000.0,160228.0628912014,-0.156027599341169
275000,1,alimosho,0,mini flat,mainland,0,12.524530013005734,250000.0,55721.592164378555,0.4486591109286695
7000000,5,victoria island,1,duplex,island,0,15.76142084987672,7000000.0,5332982.891566327,0.0
4000000,2,victoria island,1,duplex,island,0,15.201805169084134,3250000.0,1060660.1717798214,0.7071067811865475
3700000,3,victoria island,1,flat,island,0,15.123843647884687,4500000.0,6915655.485204466,-0.11567956236564139
2000000,4,gbagada,0,duplex,mainland,1,14.508658238524095,2500000.0,709279.1573681855,-0.7049410585463616
2000000,3,shomolu,0,flat,mainland,0,14.508658238524095,750000.0,258573.34507161233,4.834218313004421
300000,1,mushin,0,mini flat,mainland,0,12.611541086966115,275000.0,35355.33905932738,0.7071067811865475
850000,3,surulere,0,flat,mainland,1,13.652992804936396,950000.0,595690.8266673322,-0.16787231819476334
750000,3,ikosi,0,flat,mainland,0,13.527829818844937,1000000.0,471780.70203466876,-0.5299072194386382
700000,4,alimosho,0,flat,mainland,1,13.45883704259595,450000.0,160727.51268321593,1.5554275420956378
320000,2,ipaja,0,flat,mainland,1,12.676079399771027,300000.0,63656.38091708226,0.3141868845175422
2000000,2,surulere,0,flat,mainland,0,14.508658238524095,725000.0,366236.1254336464,3.481360552540579
700000,3,oshodi,0,flat,mainland,0,13.45883704259595,600000.0,179822.64133357164,0.5561034987496355
200000,3,ipaja,0,flat,mainland,0,12.206077645517674,400000.0,505377.5952309994,-0.3957437011203147
1000000,2,maryland,0,flat,mainland,0,13.815511557963774,1000000.0,641587.0844461448,0.0
350000,2,isolo,0,flat,mainland,0,12.765691290604371,500000.0,143676.22330384783,-1.0440140793705204
600000,4,okota,0,flat,mainland,0,13.304686600863562,700000.0,158113.88300841895,-0.6324555320336759
900000,4,okota,0,flat,mainland,0,13.710151153416941,700000.0,158113.88300841895,1.2649110640673518
2500000,4,ajah,0,duplex,island,1,14.731801689838349,1500000.0,1119925.9949810226,0.8929161431036747
1000000,3,ilupeju,0,flat,mainland,0,13.815511557963774,1500000.0,1041942.1204428492,-0.4798731044556377
4000000,4,ogba,1,flat,mainland,0,15.201805169084134,1500000.0,1051529.4982615968,2.3774891756560654
600000,3,agege,0,bungalow,mainland,1,13.304686600863562,625000.0,35355.33905932738,-0.7071067811865475
6500000,4,ikeja,1,house,mainland,0,15.687312888712007,2500000.0,1650841.5362407677,2.423006637638065
3000000,5,yaba,0,duplex,mainland,0,14.914123179965662,2750000.0,1049603.0995889192,0.23818527222138863
600000,1,yaba,0,mini flat,mainland,0,13.304686600863562,350000.0,197881.37662672115,1.263383165519382
5000000,2,yaba,0,flat,mainland,0,15.424948670398354,700000.0,388728.5267957169,11.061704257839866
1600000,4,lekki,1,duplex,island,1,14.285514812209815,3500000.0,4441466.645353092,-0.42778661908626175
550000,3,okota,0,flat,mainland,0,13.217675375388819,700000.0,141741.9848015969,-1.058260897150285
3800000,4,lekki,1,house,island,1,15.150511887854474,3500000.0,8849999.881058574,0.03389830554032913
450000,4,alimosho,0,flat,mainland,1,13.017005083966255,450000.0,160727.51268321593,0.0
2000000,2,ikeja,1,flat,mainland,0,14.508658238524095,1000000.0,1799391.966140632,0.555743283740906
1000000,3,ilupeju,0,flat,mainland,1,13.815511557963774,1500000.0,1041942.1204428492,-0.4798731044556377
400000,1,ilupeju,0,mini flat,mainland,0,12.899222326086994,400000.0,736903.1929564925,0.0
600000,0,lekki,1,self contain,island,0,13.304686600863562,600000.0,225040.60712191736,0.0
1500000,4,surulere,0,flat,mainland,1,14.220976332738882,1400000.0,710541.5406897415,0.14073772506379761
12000000,8,ikoyi,1,duplex,island,0,16.300417291085605,50000000.0,19000000.0,-2.0
1200000,4,surulere,0,flat,mainland,0,13.997832948091215,1400000.0,710541.5406897415,-0.28147545012759523
18000000,4,victoria island,1,flat,island,0,16.705882371415992,5000000.0,5613758.608480215,2.3157390452026267
400000,1,maryland,0,mini flat,mainland,0,12.899222326086994,575000.0,530159.2596378094,-0.3300894906929577
300000,1,maryland,0,mini flat,mainland,0,12.611541086966115,575000.0,530159.2596378094,-0.5187120568032192
800000,2,maryland,0,flat,mainland,0,13.592368256649284,1000000.0,641587.0844461448,-0.31172697338920347
5500000,5,ikoyi,1,house,island,1,15.520258832020865,15000000.0,6625078.61588575,-1.4339452481696902
1900000,3,yaba,0,flat,mainland,0,14.45736497045232,1000000.0,624067.9867957743,1.4421505653910816
300000,3,ikosi,0,flat,mainland,1,12.611541086966115,1000000.0,471780.70203466876,-1.483740214428187
650000,2,ajah,0,flat,island,1,13.384729180332174,700000.0,204008.4003956448,-0.24508794688371768
1000000,2,odofin,0,bungalow,mainland,0,13.815511557963774,1000000.0,1.0,0.0
750000,2,ikeja,0,flat,mainland,0,13.527829818844937,1000000.0,1799391.966140632,-0.1389358209352265
550000,2,surulere,0,flat,mainland,0,13.217675375388819,725000.0,366236.1254336464,-0.4778338013290991
850000,5,ojota,0,duplex,mainland,0,13.652992804936396,3425000.0,3641599.92311072,-0.7071067811865476
2800000,4,ajah,0,duplex,island,0,14.845130332288226,1500000.0,1119925.9949810226,1.1607909860347772
600000,3,isolo,0,flat,mainland,1,13.304686600863562,800000.0,1032393.6812581456,-0.1937245487169839
300000,0,surulere,0,self contain,mainland,0,12.611541086966115,200000.0,286495.17828313826,0.3490460139652742
3500000,5,ikosi,0,duplex,mainland,0,15.068273812173887,3000000.0,1088404.6746175739,0.4593879571269592
650000,2,okota,0,flat,mainland,0,13.384729180332174,600000.0,107763.18121606496,0.46398036356916844
720000,3,ajah,0,flat,island,1,13.487007879880162,900000.0,345391.2078968643,-0.5211481817850702
2500000,4,ogba,0,duplex,mainland,1,14.731801689838349,2500000.0,758998.6478040795,0.0
6000000,3,ikoyi,1,duplex,island,0,15.607270193858982,7000000.0,3901464.926335821,-0.2563139792055443
650000,3,ajah,0,flat,island,0,13.384729180332174,900000.0,345391.2078968643,-0.7238169191459308
600000,1,ilupeju,0,mini flat,mainland,0,13.304686600863562,400000.0,736903.1929564925,0.2714060705824736
700000,3,odofin,0,flat,mainland,0,13.45883704259595,900000.0,232605.93417828914,-0.8598232917252354
750000,2,shomolu,0,flat,mainland,0,13.527829818844937,500000.0,246132.39769290932,1.0157135035588292
2000000,4,yaba,0,flat,mainland,0,14.508658238524095,1000000.0,1221101.8563534098,0.8189325032936329
800000,4,ikeja,0,flat,mainland,0,13.592368256649284,1500000.0,23102178.274475355,-0.03030017306954129
250000,1,shomolu,0,mini flat,mainland,1,12.429220196836383,350000.0,176717.89236844712,-0.5658736569328559
250000,3,ojo,0,flat,mainland,1,12.429220196836383,225000.0,35355.33905932738,0.7071067811865475
400000,3,lekki,0,flat,island,0,12.899222326086994,2000000.0,1404009.206178628,-1.139593667163203
1100000,3,ogba,0,flat,mainland,0,13.910821646859095,800000.0,896406.6669840576,0.3346695323109812
750000,2,ojodu,0,flat,mainland,0,13.527829818844937,550000.0,251382.4283490744,0.795600556942175
1800000,3,ogba,0,duplex,mainland,0,14.403297778421795,1500000.0,355232.98860110977,0.8445161615799969
3500000,5,ogba,0,duplex,mainland,0,15.068273812173887,3250000.0,1080413.9819043311,0.23139278479102196
1400000,2,apapa,0,flat,mainland,0,14.151983508870947,700000.0,269602.8825619531,2.5964114083206966
1500000,3,ilupeju,0,flat,mainland,0,14.220976332738882,1500000.0,1041942.1204428492,0.0
1100000,2,ajah,0,flat,island,1,13.910821646859095,700000.0,204008.4003956448,1.9607035750697415
1000000,4,isolo,0,flat,mainland,1,13.815511557963774,800000.0,345722.15654165053,0.5784992260856304
3000000,3,yaba,0,house,mainland,0,14.914123179965662,1000000.0,1154700.5383792515,1.7320508075688774
1100000,3,ojodu,0,flat,mainland,0,13.910821646859095,700000.0,336766.48457767285,1.18776665231882
380000,2,lekki,0,flat,island,0,12.847929163278053,2000000.0,895390.6211295603,-1.8092662149580312
2800000,4,lekki,1,house,island,0,14.845130332288226,3500000.0,8849999.881058574,-0.07909604626076797
12500000,5,ikoyi,1,flat,island,0,16.341239282272525,8500000.0,2466441.4311581235,1.6217697081587663
2000000,5,surulere,0,flat,mainland,0,14.508658238524095,1750000.0,353553.39059327374,0.7071067811865476
2000000,4,maryland,0,duplex,mainland,0,14.508658238524095,3400000.0,1698234.3772283024,-0.8243856200137389
2500000,5,ikeja,0,duplex,mainland,1,14.731801689838349,4500000.0,2475331.4711372973,-0.8079725981430257
1400000,3,isolo,0,flat,mainland,1,14.151983508870947,800000.0,1032393.6812581456,0.5811736461509518
2000000,3,maryland,0,duplex,mainland,0,14.508658238524095,2500000.0,534355.4194407635,-0.9357068007718184
2000000,4,gbagada,0,flat,mainland,1,14.508658238524095,1600000.0,621261.5464447394,0.6438512125674908
2000000,3,maryland,0,flat,mainland,0,14.508658238524095,1800000.0,2138121.143516691,0.09354006932977076
600000,1,ogudu,0,mini flat,mainland,0,13.304686600863562,400000.0,133088.8563259934,1.5027554186062855
4000000,3,ikeja,1,duplex,mainland,0,15.201805169084134,3000000.0,1192386.2403753907,0.8386544276837485
1300000,3,lekki,1,flat,island,1,14.077875591662238,2000000.0,1404009.206178628,-0.4985722293839013
1500000,5,okota,0,duplex,mainland,0,14.220976332738882,1500000.0,1.0,0.0
170000,1,ikorodu,0,mini flat,mainland,0,12.04355959836804,160000.0,46262.26722093344,0.21615888283735152
900000,4,odofin,0,flat,mainland,1,13.710151153416941,900000.0,559464.0292279746,0.0
